EpisodeReturn,EpisodeLength,EvalReturn
5185.982633209219,1000,5249.571773467969
5216.243392970615,1000,5328.16485874855
5209.001708527461,1000,4675.258644061481
5169.624223072285,1000,5284.063390159328
5035.605258722506,1000,5129.193745584607
5064.7522296831075,1000,5120.436713576731
5240.052252498007,1000,5145.0363401841105
5112.463167886044,1000,5317.070446125975
5211.923184076235,1000,4863.637105179428
5194.406130409682,1000,5166.080326980009
5149.167867541031,1000,5245.619341838995
5206.39232090964,1000,3820.5251587890393
5240.739790566107,1000,2933.1231465565525
5203.140490531527,1000,4362.107388242964
5221.907379547543,1000,5251.687126657858
5260.480881855031,1000,5285.439933610501
5231.6600296593415,1000,5198.15690911628
5222.967392842702,1000,5293.80317765486
5258.3947653393825,1000,4855.404069934804
5250.720089691245,1000,5425.992447868695
5252.529459713204,1000,5330.6671074895185
5190.220422874844,1000,4771.203899584551
5313.347008657139,1000,5482.2072766000665
5266.592686390084,1000,4829.147270563661
5287.455165572857,1000,4522.792286623665
5142.557354631559,1000,4921.740982928106
5193.227685668141,1000,5285.226370587205
5175.9746879127315,1000,5224.583406804733
5144.685059748434,1000,5290.4661685752335
5104.174556392675,1000,5136.90121816128
5165.195360940285,1000,4679.103230747516
5113.589162444779,1000,5101.514860987298
5066.47820147199,1000,5261.961862155982
5060.914021041747,1000,4683.672699703597
5229.160390664986,1000,5224.745766536084
5146.302224698835,1000,3961.653044619273
5179.852235104446,1000,5331.940186576151
5205.792253389707,1000,5057.535905704142
5113.246753947246,1000,5144.116278715582
5211.081394159891,1000,5282.752843974702
5199.1440437822475,1000,3871.8661512622007
5169.373872285098,1000,4741.282837336557
5122.033794358284,1000,4901.322233246572
5198.917913747841,1000,3986.551615174753
5217.2564266705685,1000,5220.49827857323
5173.026498005323,1000,5130.795109700807
5190.844235204194,1000,5226.4971698029185
5181.223268408499,1000,5226.855446451258
5117.519098504733,1000,5275.6425757779625
5139.9289334179,1000,5246.519483029746
5119.095650305956,1000,4988.418029468567
5245.540978802438,1000,4856.320768720418
5060.683818097242,1000,4744.0124073337465
5141.683087654182,1000,3918.9939479544396
5224.138197877445,1000,5184.674029675277
5112.114089057595,1000,4189.9673382307365
5098.064798855272,1000,4657.592929336264
5119.183052766169,1000,5222.413255160191
5220.801357768236,1000,4634.3303745492685
5201.4693308152755,1000,3482.2587875550803
5135.659962832247,1000,5225.477210913988
5255.164112146549,1000,5379.644989381008
5198.6378119849205,1000,5216.556753320155
5110.339838470243,1000,5269.006767946956
5088.461186289562,1000,5242.293022061114
5137.704831276934,1000,4952.2254626234735
5196.805189083796,1000,5260.568489536359
5180.128122976839,1000,5266.300826939705
5180.090109861978,1000,4848.36977154354
5203.105763929119,1000,4846.755407239815
5227.790887578075,1000,5240.308700260335
5195.229337064752,1000,5308.303496384065
4340.734029808333,844,3774.459856031335
5073.363188998855,1000,5212.601251872325
5216.892505794002,1000,3595.9385069094155
5225.5591042197075,1000,5348.314143122976
5217.3234749840785,1000,5399.609145228227
5155.692983638498,1000,5360.20578250189
5219.408934114214,1000,4863.442884255799
5078.189519864987,1000,5213.969230311662
5191.132621644145,1000,5350.448198080307
5100.998080110488,1000,5309.637364453318
5140.95864850993,1000,5244.961857142669
5098.729822175766,1000,5314.096318768476
5157.962015847994,1000,3849.664503100732
1348.587295029454,257,3185.797990254207
5176.917555680315,1000,5316.518340881162
5057.407842323937,1000,4413.8991622399735
5071.749364904335,1000,4309.086093323792
5078.515601435521,1000,4642.211088531382
5197.885477394324,1000,5383.857757552518
1241.177036729561,237,4278.9946192105
5180.529971073527,1000,5330.964659990122
5171.144131225837,1000,2553.873072617201
5208.5890492795015,1000,5379.759483040549
5272.8115851941075,1000,5125.445809441172
5286.093331736804,1000,5304.531345040725
